3,Holiday Music,Boy Band,Pop,,,,,,
4,Latin Disco,Dance,Latin American Music,Hispanic Music,,,,,
3,Garage Rock,Proto-Punk,Hard Rock,,,,,,
3,Garage Rock,Proto-Punk,Hard Rock,,,,,,
3,Garage Rock,Proto-Punk,Hard Rock,,,,,,
3,Electro (EDM),Freestyle,Dance-Pop,,,,,,
3,Post-Punk Revival,Indie Rock,Alt Rock,,,,,,
3,Britpop,Pop Rock,Alt Rock,,,,,,
4,Progressive Pop,Art Pop,Chamber Pop,Indie Pop,,,,,
4,Chamber Pop,Indie Pop,Prog Rock,Singer/Songwriter,,,,,
3,Indie Folk,Contemporary Folk,Singer/Songwriter,,,,,,
4,Synthpop,Pop,Electronic,Art Pop,,,,,
5,Electropop,Synthpop,Electronic,Pop,Mashup,,,,
3,Indie Rock,Alt Rock,Singer/Songwriter,,,,,,
3,Musical Parody,Contemporary Folk,Singer/Songwriter,,,,,,
3,Jazz Fusion,Spiritual Jazz,Avant-Garde Jazz,,,,,,
5,K-Pop,Synthpop,Electropop,Dance-Pop,Electronic,,,,
3,J-Pop,Pop Rock,Television Soundtrack,,,,,,
4,French House,Nu-Disco,Dance,EDM,,,,,
4,Girl Group,Motown Sound,Pop Soul,R&B,,,,,
4,Art Pop,Electropop,Synthpop,Electronic,,,,,
4,Art Pop,Chamber Pop,Indie Pop,Singer/Songwriter,,,,,
3,Ambient,Contemporary Folk,Singer/Songwriter,,,,,,
8,Futurepop,Synthpop,EBM,Post-Industrial,Electronic,Pop,EDM,Television Soundtrack,
3,Alt R&B,Contemporary R&B,Neo-Soul,,,,,,
3,Dance-Pop,Electropop,Electronic,,,,,,
3,Dance-Pop,Electropop,Electronic,,,,,,
4,East Coast Hip Hop,Conscious Hip Hop,Boom Bap,Hardcore Hip Hop,,,,,
3,Art Pop,New Wave,Rock,,,,,,
3,New Wave,Post-Punk,Rock,,,,,,
3,New Wave,Post-Punk,Rock,,,,,,
3,Post-Punk,New Wave,Rock,,,,,,
4,New Wave,Post-Punk,Art Punk,Rock,,,,,
3,New Wave,Post-Punk,Rock,,,,,,
4,New Wave,Synth Funk,Rock,R&B,,,,,
3,New Wave,Pop Rock,Film Soundtrack,,,,,,
5,New Wave,Alt Dance,Alt Rock,Art Rock,Film Soundtrack,,,,
3,New Wave,Rock,Film Soundtrack,,,,,,
5,New Wave,Synth Funk,Rock,R&B,Film Soundtrack,,,,
4,New Wave,Post-Punk,Art Rock,Film Soundtrack,,,,,
4,New Wave,Post-Punk,Art Punk,Rock,,,,,
5,New Wave,Synth Funk,Rock,R&B,Film Soundtrack,,,,
4,Contemporary Folk,Singer/Songwriter,Americana,Country,,,,,
4,Synthpop,Psychedelic Pop,Neo-Psychedelia,Electronic,,,,,
5,Space Disco,Hi-NRG,Electro-Disco,EDM,Dance,,,,
3,Country Pop,Pop Rock,Teen Pop,,,,,,
3,Electropop,Dance-Pop,Electronic,,,,,,
3,Synthpop,Dance-Pop,Electronic,,,,,,
3,Electropop,Electronic,Alt-Pop,,,,,,
3,Folk Pop,Contemporary Folk,Singer/Songwriter,,,,,,
4,Singer/Songwriter,Indie Folk,Contemporary Folk,Folk Pop,,,,,
3,Electropop,Dance-Pop,Electronic,,,,,,
3,Contemporary Country,Country Pop,Singer/Songwriter,,,,,,
3,Singer/Songwriter,Indie Folk,Contemporary Folk,,,,,,
5,Synthpop,New Wave,Pop,Rock,Electronic,,,,
5,Sophisti-Pop,New Wave,Synthpop,Rock,Electronic,,,,
4,Jangle Pop,Power Pop,Pop Rock,Alt Rock,,,,,
3,Indie Pop,Indie Rock,Alt Rock,,,,,,
3,Chicago House,Garage House,EDM,,,,,,
4,Deep House,Acid House,Garage House,EDM,,,,,
4,Contemporary Folk,Psychedelic Soul,Chicago Soul,R&B,,,,,
3,Synthpop,Pop,Electronic,,,,,,
3,Garage House,Deep House,EDM,,,,,,
4,Memphis Rap,Horrorcore,Hardcore Hip Hop,Southern Hip Hop,,,,,
3,Psychedelic Folk,Contemporary Folk,Singer/Songwriter,,,,,,
3,Indie Folk,Contemporary Folk,Singer/Songwriter,,,,,,
4,New Wave,Synth Funk,Rock,R&B,,,,,
6,New Orleans Blues,Brass Band,Fanfare,European Folk Music,Traditional Folk,Singer/Songwriter,,,
4,J-Pop,Synthpop,Dance-Pop,Electronic,,,,,
3,Chamber Pop,Indie Pop,Singer/Songwriter,,,,,,
3,Chamber Pop,Indie Pop,Singer/Songwriter,,,,,,
3,Piano Rock,Pop Rock,Singer/Songwriter,,,,,,
6,Ambient,Electroacoustic,Experimental,Electronic,Film Score,Film Soundtrack,,,
3,Political Hip Hop,Conscious Hip Hop,East Coast Hip Hop,,,,,,
4,Alt-Pop,Dance-Pop,Electropop,Electronic,,,,,
3,Synthpop,Alt-Pop,Electronic,,,,,,
4,Art Rock,Indie Rock,Post-Punk Revival,Alt Rock,,,,,
4,Electropop,Dance-Pop,K-Pop,Electronic,,,,,
3,Soul,Funk,R&B,,,,,,
4,Hard Trance,Tech Trance,Techno,EDM,,,,,
3,Classical Period,Romanticism,Western Classical,,,,,,
3,Memphis Rap,Southern Hip Hop,Hardcore Hip Hop,,,,,,
3,Chamber Folk,Contemporary Folk,Singer/Songwriter,,,,,,
3,Chamber Folk,Contemporary Folk,Singer/Songwriter,,,,,,
3,Chamber Folk,Contemporary Folk,Singer/Songwriter,,,,,,
3,Chamber Folk,Contemporary Folk,Singer/Songwriter,,,,,,
3,Progressive Folk,Contemporary Folk,Singer/Songwriter,,,,,,
3,Piano Rock,Pop Rock,Singer/Songwriter,,,,,,
3,Folk Pop,Pop Rock,Contemporary Folk,,,,,,
3,Folk Pop,Pop Rock,Contemporary Folk,,,,,,
5,Electropop,Dance-Pop,Electroclash,Electronic,EDM,,,,
5,Britpop,Pop Rock,Alt Rock,Chamber Pop,Indie Pop,,,,
3,Hip House,Future House,EDM,,,,,,
4,Nu-Disco,House,EDM,Dance-Pop,,,,,
4,Cool Jazz,Christmas Music,Holiday Music,Television Soundtrack,,,,,
5,Cool Jazz,Christmas Music,Carols,Holiday Music,Television Soundtrack,,,,
4,Trap (Hip Hop),Southern Hip Hop,Gangsta Rap,Hardcore Hip Hop,,,,,
4,Pop Rock,Alt Dance,Alt Rock,Dance-Pop,,,,,
3,Power Pop,Pop Rock,Indie Pop,,,,,,
4,Latin Funk,R&B,Latin American Music,Hispanic Music,,,,,
3,Heartland Rock,Indie Rock,Alt Rock,,,,,,
3,Indie Folk,Contemporary Folk,Singer/Songwriter,,,,,,
3,Alt-Country,Indie Rock,Alt Rock,,,,,,
3,Alt R&B,Contemporary R&B,Art Pop,,,,,,
5,Alt R&B,Contemporary R&B,Synthpop,Pop,Electronic,,,,
5,Synthpop,Dance-Pop,Synth Funk,R&B,Electronic,,,,
3,Synthpop,Pop,Electronic,,,,,,
6,Synthpop,New Romantic,New Wave,Indie Pop,Electronic,Rock,,,
3,Psychedelic Pop,Art Rock,Alt Rock,,,,,,
3,Power Pop,Pop Rock,Alt Rock,,,,,,
3,Comedy Rock,Musical Comedy,Musical Parody,,,,,,
5,Comedy Rap,Musical Comedy,Musical Parody,Nerdcore,Hip Hop,,,,
3,Psychedelic Pop,Art Pop,Baroque Pop,,,,,,
3,Baroque Pop,Chamber Pop,Indie Pop,,,,,,
3,Country Pop,Standards,Traditional Pop,,,,,,
3,Chamber Pop,Indie Pop,Art Pop,,,,,,
5,Midwest Emo,Indie Rock,Alt Rock,Punk,Post-Rock,,,,
4,Midwest Emo,Indie Rock,Alt Rock,Punk,,,,,
3,East Coast Hip Hop,Boom Bap,Hardcore Hip Hop,,,,,,
5,Alt Dance,Alt Rock,Synthpop,Pop,Electronic,,,,
4,Dance-Pop,Electropop,Synthpop,Electronic,,,,,
3,Synthpop,Pop,Electronic,,,,,,
3,J-Pop,Pop Rock,Television Soundtrack,,,,,,
3,Dance-Punk,Alt Rock,Post-Punk,,,,,,
3,Psychedelic Pop,Baroque Pop,Progressive Pop,,,,,,
3,Psychedelic Pop,Baroque Pop,Pop Rock,,,,,,
6,Gothic Country,Alt-Country,Country Gospel,Traditional Country,American Folk Music,Traditional Folk,,,
4,Pop Rock,Synthpop,Electronic,Pop,,,,,
3,Synthpop,Dance-Pop,Electronic,,,,,,
3,Ambient,Vaporwave,Electronic,,,,,,
3,Electropop,Dance-Pop,Electronic,,,,,,
3,Roots Reggae,Jamaican Music,Caribbean Music,,,,,,
4,Microhouse,EDM,Tech House,Techno,,,,,
3,Singer/Songwriter,Indie Folk,Contemporary Folk,,,,,,
5,Chamber Pop,Jangle Pop,Indie Pop,Pop Rock,Alt Rock,,,,
6,Indie Folk,Contemporary Folk,Twee Pop,Indie Pop,Singer/Songwriter,Television Soundtrack,,,
3,Pop Rock,Alt Rock,Singer/Songwriter,,,,,,
3,Dance-Pop,Progressive House,EDM,,,,,,
3,Indie Folk,Contemporary Folk,Singer/Songwriter,,,,,,
4,Indie Folk,Singer/Songwriter,Contemporary Folk,Alt-Country,,,,,
3,Neo-Psychedelia,Bedroom Pop,Indie Pop,,,,,,
3,Spiritual Jazz,Avant-Garde Jazz,Post-Bop,,,,,,
3,Post-Bop,Spiritual Jazz,Avant-Garde Jazz,,,,,,
3,Grunge,Alt Rock,Alt Metal,,,,,,
3,Neo-Soul,Contemporary R&B,Pop Soul,,,,,,
4,Downtempo,Neo-Soul,Electronic,R&B,,,,,
4,Jangle Pop,Pop Rock,Indie Rock,Alt Rock,,,,,
4,Midwest Emo,Indie Rock,Alt Rock,Punk,,,,,
4,Midwest Emo,Indie Rock,Alt Rock,Punk,,,,,
4,Jazz Poetry,Spoken Word,Free Jazz,Avant-Garde Jazz,,,,,
4,Jazz Poetry,Spoken Word,Free Jazz,Avant-Garde Jazz,,,,,
4,Jazz Poetry,Spoken Word,Free Jazz,Avant-Garde Jazz,,,,,
3,Hard Rock,Power Pop,Pop Rock,,,,,,
3,Girl Group,Brill Building,Pop,,,,,,
5,Neo-Psychedelia,Freak Folk,Psychedelic Folk,Avant-Folk,Contemporary Folk,,,,
5,Twee Pop,Indie Pop,Jangle Pop,Pop Rock,Alt Rock,,,,
3,Breakbeat,EDM,Drum and Bass,,,,,,
6,Bubblegum Dance,Eurodance,EDM,Dance-Pop,Europop,Pop,,,
4,Indie Rock,Alt Rock,Chamber Pop,Indie Pop,,,,,
3,Synthpop,Indie Pop,Electronic,,,,,,
4,Funk,R&B,Soul,Pop Soul,,,,,
3,Southern Soul,R&B,Pop Soul,,,,,,
3,Funk,R&B,Southern Soul,,,,,,
3,Southern Soul,Deep Soul,R&B,,,,,,
3,Southern Soul,Deep Soul,R&B,,,,,,
3,Southern Soul,Deep Soul,R&B,,,,,,
2,Contemporary R&B,Dance-Pop,,,,,,,
3,Dance-Pop,Electropop,Electronic,,,,,,
3,Alt-Pop,Bedroom Pop,Indie Pop,,,,,,
3,Hard Bop,Bebop,Jazz,,,,,,
3,Hard Bop,Bebop,Jazz,,,,,,
3,Breakbeat,UK Hip Hop,EDM,,,,,,
6,Hiplife,Highlife,West African Music,Hip Hop,Hip House,EDM,,,
3,Dub (Reggae),Jamaican Music,Caribbean Music,,,,,,
3,IDM,Glitch (Experimental),Electronic,,,,,,
3,Drill and Bass,IDM,Electronic,,,,,,
3,IDM,Electronic,Experimental,,,,,,
3,Alt R&B,Contemporary R&B,Alt-Pop,,,,,,
4,Disco,Soul,R&B,Dance,,,,,
3,Dub Techno,Minimal Techno,EDM,,,,,,
4,Dub Techno,Minimal Techno,Tech House,EDM,,,,,
3,Pop Rock,Indie Pop,Alt-Pop,,,,,,
4,Indie Folk,Contemporary Folk,Chamber Pop,Indie Pop,,,,,
4,Progressive Pop,Psychedelic Pop,Art Pop,Baroque Pop,,,,,
4,Merseybeat,Beat Music,Pop Rock,Rock & Roll,,,,,
3,Merseybeat,Beat Music,Pop Rock,,,,,,
3,Folk Pop,Singer/Songwriter,Contemporary Folk,,,,,,
3,Folk Pop,Psychedelic Folk,Contemporary Folk,,,,,,
6,Sound Collage,Tape Music,Musique concrète,Electroacoustic,Electronic,Experimental,,,
3,Folk Pop,Singer/Songwriter,Contemporary Folk,,,,,,
4,Indie Folk,Chamber Pop,Indie Pop,Contemporary Folk,,,,,
4,Chamber Folk,Chamber Pop,Indie Pop,Contemporary Folk,,,,,
3,Twee Pop,Indie Pop,Chamber Pop,,,,,,
6,Twee Pop,Indie Pop,Pop Rock,Indie Rock,Alt Rock,Jangle Pop,,,
4,Synthpop,Pop,Electronic,Film Soundtrack,,,,,
5,Power Pop,Pop Rock,Indie Rock,Indie Pop,Alt Rock,,,,
4,Power Pop,Pop Rock,Indie Rock,Alt Rock,,,,,
3,Singer/Songwriter,Chamber Folk,Contemporary Folk,,,,,,
3,Breakbeat,UK Garage,EDM,,,,,,
3,East Coast Hip Hop,Boom Bap,Hardcore Hip Hop,,,,,,
3,East Coast Hip Hop,Gangsta Rap,Hardcore Hip Hop,,,,,,
4,Indie Folk,Contemporary Folk,Americana,Country,,,,,
4,Americana,Singer/Songwriter,Contemporary Folk,Country,,,,,
4,Teen Pop,Boy Band,Electropop,Electronic,,,,,
3,Electropop,K-Pop,Electronic,,,,,,
3,Philly Soul,R&B,Smooth Soul,,,,,,
4,Trip Hop,Art Pop,Downtempo,Electronic,,,,,
4,Trip Hop,Downtempo,Art Pop,Electronic,,,,,
4,Art Pop,Downtempo,Trip Hop,Electronic,,,,,
4,Art Pop,IDM,Downtempo,Electronic,,,,,
4,Post-Rock,Art Rock,Indie Folk,Contemporary Folk,,,,,
4,Singer/Songwriter,Outlaw Country,Progressive Country,Contemporary Folk,,,,,
3,Post-Punk Revival,Indie Rock,Alt Rock,,,,,,
4,Sophisti-Pop,Alt R&B,Contemporary R&B,Funk,,,,,
4,Synth Funk,Sophisti-Pop,Alt R&B,Contemporary R&B,,,,,
7,Trip Hop,Downtempo,House,EDM,Big Beat,Breakbeat,Electronic,,
3,Britpop,Pop Rock,Alt Rock,,,,,,
4,Electropop,Dance-Pop,K-Pop,Electronic,,,,,
3,Roots Reggae,Jamaican Music,Caribbean Music,,,,,,
3,Roots Reggae,Jamaican Music,Caribbean Music,,,,,,
3,Deep Soul,R&B,Southern Soul,,,,,,
4,New Jack Swing,Contemporary R&B,House,EDM,,,,,
4,Soul,R&B,Funk,Film Soundtrack,,,,,
3,Hardcore Punk,Thrash Metal,Punk Rock,,,,,,
5,Punk Rock,Indie Rock,Alt Rock,Power Pop,Pop Rock,,,,
3,Indie Folk,Singer/Songwriter,Contemporary Folk,,,,,,
4,Post-Rock,Space Rock,Psychedelic Rock,Post-Metal,,,,,
3,Contemporary R&B,Adult Contemporary,Pop,,,,,,
4,Emo,Punk,Post-Hardcore,Alt Rock,,,,,
3,Contemporary R&B,House,EDM,,,,,,
3,Post-Hardcore,Alt Metal,Punk,,,,,,
4,Contemporary Folk,Americana,Country,Singer/Songwriter,,,,,
4,Pop Rock,Synthpop,Electronic,Pop,,,,,
3,Pop Soul,Smooth Soul,R&B,,,,,,
4,K-Pop,Electropop,Electronic,Pop,,,,,
3,Future Garage,UK Garage,EDM,,,,,,
4,Dubstep,EDM,Future Garage,UK Garage,,,,,
4,Future Garage,UK Garage,EDM,Dubstep,,,,,
4,Future Garage,UK Garage,EDM,Dubstep,,,,,
3,Future Garage,UK Garage,EDM,,,,,,
3,Future Garage,UK Garage,EDM,,,,,,
3,Future Garage,UK Garage,EDM,,,,,,
3,Future Garage,UK Garage,EDM,,,,,,
4,Future Garage,UK Garage,EDM,Dubstep,,,,,
3,Future Garage,UK Garage,EDM,,,,,,
4,Future Garage,2-Step,UK Garage,EDM,,,,,
3,East Coast Hip Hop,Boom Bap,Hardcore Hip Hop,,,,,,
4,Impressionism,Western Classical,Modern Classical,Video Game Soundtrack,,,,,
3,Dance-Pop,Electropop,Electronic,,,,,,
3,Electro House,EDM,Dance-Pop,,,,,,
4,Cool Jazz,Hard Bop,Bebop,Jazz,,,,,
3,Electropop,Electronic,Pop,,,,,,
3,Dance-Pop,Electropop,Electronic,,,,,,
3,Dance-Pop,Synthpop,Electronic,,,,,,
4,Synthpop,Contemporary R&B,Electronic,Pop,,,,,
3,Dance-Pop,Electro-Disco,EDM,,,,,,
3,Electropop,Dance-Pop,Electronic,,,,,,
3,Piano Rock,Pop Rock,Singer/Songwriter,,,,,,
4,Alt R&B,Contemporary R&B,Glitch Pop,Electronic,,,,,
3,Synthpop,Dance-Pop,Electronic,,,,,,
5,Country Gospel,Appalachian Folk Music,Traditional Country,American Folk Music,Traditional Folk,,,,
4,Traditional Country,Appalachian Folk Music,American Folk Music,Traditional Folk,,,,,
3,Spoken Word,Sophisti-Pop,Art Pop,,,,,,
3,Singer/Songwriter,Folk Pop,Contemporary Folk,,,,,,
5,Electropop,Future Bass,EDM,Electronic,Pop,,,,
5,Spacesynth,Space Disco,Electro-Disco,Dance,EDM,,,,
4,Disco,Funk,R&B,Dance,,,,,
4,Girl Group,Pop,Doo-Wop,R&B,,,,,
3,Dance-Pop,Electropop,Electronic,,,,,,
4,Italo-Disco,Electro-Disco,EDM,Dance,,,,,
4,Contemporary R&B,Synthpop,Pop,Electronic,,,,,
4,Big Beat,Breakbeat,EDM,Neo-Psychedelia,,,,,
3,Vocal Jazz,Standards,Traditional Pop,,,,,,
4,MPB,Brazilian Music,Singer/Songwriter,Samba,,,,,
4,Dance-Pop,Teen Pop,Halloween Music,Holiday Music,,,,,
4,Dance-Punk,Post-Punk,Indie Rock,Alt Rock,,,,,
4,Contemporary R&B,Dance-Pop,Electropop,Electronic,,,,,
3,Pop Soul,Contemporary R&B,Film Soundtrack,,,,,,
3,Pop Rock,Alt Dance,Alt Rock,,,,,,
4,Synthpop,Electropop,Electronic,Pop,,,,,
4,Vocal Jazz,Television Soundtrack,Standards,Traditional Pop,,,,,
4,Irish Folk Music,Celtic Folk Music,European Folk Music,Traditional Folk,,,,,
5,Boogie,Disco,R&B,Synth Funk,Dance,,,,
5,Post-Hardcore,Punk,Emo,Indie Rock,Alt Rock,,,,
3,Conscious Hip Hop,Neo-Soul,R&B,,,,,,
4,Freak Folk,Psychedelic Folk,Contemporary Folk,Progressive Folk,,,,,
4,Mathcore,Metalcore,Hardcore Punk,Punk Rock,,,,,
5,Shibuya-kei,Neo-Psychedelia,Indietronica,Progressive Pop,Electronic,,,,
3,Big Beat,Breakbeat,EDM,,,,,,
3,Indie Rock,Alt Rock,Singer/Songwriter,,,,,,
3,Singer/Songwriter,Indie Rock,Alt Rock,,,,,,
3,East Coast Hip Hop,Boom Bap,Hardcore Hip Hop,,,,,,
4,Boom Bap,Hardcore Hip Hop,East Coast Hip Hop,Film Soundtrack,,,,,
3,Girl Group,Brill Building,Pop,,,,,,
3,Post-Punk,New Wave,Rock,,,,,,
3,Hard Bop,Bebop,Jazz,,,,,,
4,Funk,R&B,Chicago Soul,Film Soundtrack,,,,,
4,Funk,R&B,Chicago Soul,Film Soundtrack,,,,,
3,Nyahbinghi,Jamaican Music,Caribbean Music,,,,,,
3,Nyahbinghi,Jamaican Music,Caribbean Music,,,,,,
3,Nyahbinghi,Jamaican Music,Caribbean Music,,,,,,
3,French House,Acid House,EDM,,,,,,
4,Downtempo,Synth Funk,R&B,Electronic,,,,,
5,Singer/Songwriter,Chamber Pop,Indie Pop,Indie Folk,Contemporary Folk,,,,
3,Funk,Neo-Soul,R&B,,,,,,
3,Neo-Soul,Funk,R&B,,,,,,
3,Funk,Neo-Soul,R&B,,,,,,
3,Neo-Soul,Psychedelic Soul,R&B,,,,,,
3,Neo-Soul,Smooth Soul,R&B,,,,,,
3,Chamber Folk,Indie Folk,Contemporary Folk,,,,,,
4,Chamber Folk,Indie Folk,Progressive Folk,Contemporary Folk,,,,,
6,Show Tunes,Halloween Music,Film Score,Film Soundtrack,Musical Theatre,Holiday Music,,,
5,Bubblegum Bass,EDM,Electropop,Electronic,Pop,,,,
5,Brill Building,Pop Soul,R&B,Christmas Music,Holiday Music,,,,
4,Psychedelic Pop,Progressive Pop,Art Rock,Art Pop,,,,,
3,Electropop,Dance-Pop,Electronic,,,,,,
3,Indie Rock,Alt Rock,Neo-Psychedelia,,,,,,
3,Philly Soul,Smooth Soul,R&B,,,,,,
3,Trap (Hip Hop),Southern Hip Hop,Hardcore Hip Hop,,,,,,
3,Synthpop,Electronic,Pop,,,,,,
3,Romanian Dance-Pop,Hip House,EDM,,,,,,
6,New Wave,Rock,Post-Punk,Synthpop,Electronic,Pop,,,
4,Post-Punk,Jangle Pop,Alt Rock,Pop Rock,,,,,
4,Chamber Folk,Contemporary Folk,Chamber Pop,Indie Pop,,,,,
5,Breakbeat,EDM,Instrumental Hip Hop,Plunderphonics,Experimental,,,,
5,Dance-Pop,Contemporary R&B,Nu-Disco,House,EDM,,,,
3,Jazz Fusion,Jazz-Funk,R&B,,,,,,
4,Synthpop,Dance-Pop,Electropop,Electronic,,,,,
4,Philly Soul,R&B,Disco,Dance,,,,,
3,West Coast Hip Hop,Gangsta Rap,Hardcore Hip Hop,,,,,,
3,West Coast Hip Hop,Gangsta Rap,Hardcore Hip Hop,,,,,,
3,West Coast Hip Hop,Gangsta Rap,Hardcore Hip Hop,,,,,,
3,West Coast Hip Hop,Gangsta Rap,Hardcore Hip Hop,,,,,,
4,Emo,Post-Hardcore,Punk,Rock,,,,,
4,Synthpop,Contemporary R&B,Electronic,Alt-Pop,,,,,
3,Dance-Pop,Electropop,Electronic,,,,,,
6,Space Rock,Psychedelic Rock,Lo-Fi / Slacker Rock,Slowcore,Indie Rock,Alt Rock,,,
4,Lo-Fi / Slacker Rock,Slowcore,Indie Rock,Alt Rock,,,,,
4,UK Bass,EDM,Alt R&B,Contemporary R&B,,,,,
3,Avant-Garde Jazz,Jazz Fusion,Free Jazz,,,,,,
3,Avant-Garde Jazz,Jazz Fusion,Free Jazz,,,,,,
3,Avant-Garde Jazz,Jazz Fusion,Free Jazz,,,,,,
4,Jazz Fusion,Math Rock,Indie Rock,Alt Rock,,,,,
3,Pop Rock,Pop Soul,R&B,,,,,,
3,Indie Folk,Contemporary Folk,Singer/Songwriter,,,,,,
3,Indie Folk,Contemporary Folk,Singer/Songwriter,,,,,,
3,Singer/Songwriter,Indie Folk,Contemporary Folk,,,,,,
3,Indie Folk,Contemporary Folk,Singer/Songwriter,,,,,,
3,Indie Folk,Contemporary Folk,Singer/Songwriter,,,,,,
4,Indie Folk,Contemporary Folk,Singer/Songwriter,Indie Pop,,,,,
3,Chamber Pop,Indie Pop,Singer/Songwriter,,,,,,
4,Spaghetti Western,Modern Classical,Film Score,Film Soundtrack,,,,,
3,East Coast Hip Hop,Boom Bap,Hardcore Hip Hop,,,,,,
7,Midwest Emo,Punk,Twee Pop,Indie Pop,Lo-Fi / Slacker Rock,Indie Rock,Alt Rock,,
3,Trip Hop,Downtempo,Electronic,,,,,,
3,Deep House,Progressive House,EDM,,,,,,
3,Deep House,Chicago House,EDM,,,,,,
3,Art Pop,Singer/Songwriter,Progressive Pop,,,,,,
3,Dub (Reggae),Jamaican Music,Caribbean Music,,,,,,
5,Art Pop,Glitch Pop,UK Bass,Electronic,EDM,,,,
3,Art Pop,Glitch Pop,Electronic,,,,,,
3,Neo-Psychedelia,Psychedelic Pop,Alt Rock,,,,,,
5,New Wave,Rock,Synthpop,Electronic,Pop,,,,
5,Art Pop,Pop Soul,R&B,Chamber Pop,Indie Pop,,,,
6,Nu-Disco,House,EDM,Synthpop,Dance-Pop,Electronic,,,
4,Disco,Pop Soul,R&B,Dance,,,,,
3,Pop Soul,Motown Sound,R&B,,,,,,
3,Motown Sound,Pop Soul,R&B,,,,,,
3,Standards,Traditional Pop,Vocal Jazz,,,,,,
3,Synthpop,Dance-Pop,Electronic,,,,,,
3,Chicago House,Deep House,EDM,,,,,,
4,Speed Garage,UK Garage,Hip House,EDM,,,,,
5,Freestyle,Dance-Pop,Electro-Disco,EDM,Electro (EDM),,,,
5,Indietronica,Electronic,Drum and Bass,Art Pop,EDM,,,,
7,Indietronica,Electronic,Glitch Pop,Art Pop,2-Step,UK Garage,EDM,,
4,Tropicália,MPB,Brazilian Music,Psychedelic Pop,,,,,
4,Tropicália,MPB,Brazilian Music,Psychedelic Pop,,,,,
3,Post-Punk,Art Punk,Dance-Punk,,,,,,
5,Synthpop,New Wave,Rock,Electronic,Pop,,,,
3,Neo-Soul,Psychedelic Soul,R&B,,,,,,
5,Chillwave,Indietronica,Hypnagogic Pop,Neo-Psychedelia,Electronic,,,,
6,Chillwave,Hypnagogic Pop,Synthpop,Indietronica,Electronic,Neo-Psychedelia,,,
4,Folk Pop,Pop Rock,Singer/Songwriter,Contemporary Folk,,,,,
5,Disco,Pop Soul,Smooth Soul,R&B,Dance,,,,
4,Contemporary R&B,Atlanta Bass,Miami Bass,Hip Hop,,,,,
3,Hardcore Hip Hop,East Coast Hip Hop,Boom Bap,,,,,,
6,Funk,Soul,R&B,Beat Poetry,Jazz Poetry,Spoken Word,,,
3,Jazz-Funk,Soul,R&B,,,,,,
3,New Wave,Power Pop,Pop Rock,,,,,,
5,New Wave,Power Pop,Pop Rock,Jangle Pop,Alt Rock,,,,
3,New Wave,Power Pop,Pop Rock,,,,,,
3,Trip Hop,Downtempo,Electronic,,,,,,
6,Trip Hop,Downtempo,Dub (Reggae),Jamaican Music,Caribbean Music,Electronic,,,
3,Electropop,Art Pop,Electronic,,,,,,
3,Electropop,Electronic,Pop,,,,,,
6,Electropop,Alt Dance,Indie Rock,Alt Rock,Electronic,Pop,,,
3,Post-Hardcore,Prog Rock,Punk,,,,,,
3,Vocal Trance,Progressive House,EDM,,,,,,
4,Art Pop,Dub (Reggae),Jamaican Music,Caribbean Music,,,,,
3,Horrorcore,Hardcore Hip Hop,East Coast Hip Hop,,,,,,
3,Horrorcore,Hardcore Hip Hop,East Coast Hip Hop,,,,,,
4,Indie Folk,Contemporary Folk,Americana,Country,,,,,
4,Lo-Fi / Slacker Rock,Indie Rock,Alt Rock,Psychedelic Rock,,,,,
3,Lo-Fi / Slacker Rock,Indie Rock,Alt Rock,,,,,,
3,Lo-Fi / Slacker Rock,Indie Rock,Alt Rock,,,,,,
3,Lo-Fi / Slacker Rock,Indie Rock,Alt Rock,,,,,,
3,Chamber Pop,Indie Pop,Art Pop,,,,,,
3,Synthpop,Indie Pop,Electronic,,,,,,
4,Synthpop,Electropop,Electronic,Pop,,,,,
6,Alt Dance,Alt Rock,EBM,Post-Industrial,Electronic,EDM,,,
4,Big Beat,Breakbeat,EDM,Video Game Soundtrack,,,,,
4,Chamber Pop,Indie Pop,J-Pop,Film Soundtrack,,,,,
3,Alt Rock,Power Pop,Pop Rock,,,,,,
4,Indie Rock,Alt Rock,Chamber Pop,Indie Pop,,,,,
3,Vocal Trance,Uplifting Trance,EDM,,,,,,
3,West Coast Hip Hop,Gangsta Rap,Hardcore Hip Hop,,,,,,
3,Avant-Folk,Contemporary Folk,Singer/Songwriter,,,,,,
4,Show Tunes,Musical Theatre,Film Soundtrack,Baroque Pop,,,,,
3,Post-Punk,Art Punk,Rock,,,,,,
3,Tech House,Techno,EDM,,,,,,
3,Funk,Soul,R&B,,,,,,
3,Future Garage,UK Garage,EDM,,,,,,
6,Hypnagogic Pop,Soft Rock,Alt R&B,Contemporary R&B,Pop Rock,Neo-Psychedelia,,,
3,Chamber Pop,Indie Pop,Sunshine Pop,,,,,,
3,Dance-Pop,Electropop,Electronic,,,,,,
4,Americana,Country,Contemporary Folk,Singer/Songwriter,,,,,
3,Hardcore Hip Hop,Conscious Hip Hop,Southern Hip Hop,,,,,,
3,Rock,EDM,No Genre,,,,,,
7,Hypnagogic Pop,Chillwave,Indietronica,Neo-Psychedelia,Noise,Experimental,Electronic,,
3,Dance-Pop,Electro House,EDM,,,,,,
